APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone
6017028015,01/26/2017,Single Family,"2147 W 78TH PL
LOS ANGELES, CA 90047
(33.968187, -118.317238)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6117024003,02/17/2017,Single Family,"752 W 129TH ST
LOS ANGELES, CA 90247
(33.915387, -118.28886)",LOS ANGELES,CA,90247,15,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611
6038015048,02/03/2017,Multi-Family,"8939 1/2 S HOOVER ST
LOS ANGELES, CA 90044
(33.95544, -118.286946)",LOS ANGELES,CA,90044,8,CAM Trust,Steve Huff,310-535-9293,BSI Financial Services,Lee Sitterley,314  S Franklin ST 2 TITUSVILLE PA 16354 ,888-455-5574
6030014021,01/26/2017,Multi-Family,"247 E 84TH PL
LOS ANGELES, CA 90003
(33.961924, -118.270228)",LOS ANGELES,CA,90003,9,"Dovenmuehle Mortgage, Inc.",Eric Barber,866-397-5370,"Safeguard Properties, LLC",Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437
6033012021,01/23/2017,Single Family,"1237 W 84TH ST
LOS ANGELES, CA 90044
(33.962737, -118.29719)",LOS ANGELES,CA,90044,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6040003005,03/14/2017,Multi-Family,"8419 S BROADWAY
LOS ANGELES, CA 90003
(33.962732, -118.278287)",LOS ANGELES,CA,90003,9,US Bank,Jessica Vanella,612-973-2749,Safeguard,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,216-739-2900
6032002002,01/05/2017,Multi-Family,"853 W 80TH ST
LOS ANGELES, CA 90044
(33.966701, -118.288825)",LOS ANGELES,CA,90044,8,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
6017006015,01/03/2017,Single Family,"2051 W 74TH ST
LOS ANGELES, CA 90047
(33.972772, -118.315209)",LOS ANGELES,CA,90047,8,"CMG Mortgage, Inc.",Alton Payton,877-365-3732,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706
6031019007,01/04/2017,Multi-Family,"128 W 78TH ST
LOS ANGELES, CA 90003
(33.968873, -118.274628)",LOS ANGELES,CA,90003,9,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
6050018011,02/27/2017,Single Family,"718 E COLDEN AVE
LOS ANGELES, CA 90002
(33.949264, -118.262289)",LOS ANGELES,CA,90002,8,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
6088023035,01/16/2017,Single Family,"11853 S HOOVER ST
LOS ANGELES, CA 90044
(33.925027, -118.286961)",LOS ANGELES,CA,90044,15,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
6033004029,02/03/2017,Single Family,"1264 W 83RD PL
LOS ANGELES, CA 90044
(33.963262, -118.298061)",LOS ANGELES,CA,90044,8,Fay Servicing LLC c/o BDF Law,Heather Zullo,966-966-0789,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
6069014013,01/30/2017,Single Family,"1757 E 111TH PL
LOS ANGELES, CA 90059
(33.933915, -118.242337)",LOS ANGELES,CA,90059,15,Suntrust,Sarah Berglund,800-336-1197,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
6023014013,03/28/2017,Single Family,"850 E 75TH ST
LOS ANGELES, CA 90001
(33.972088, -118.259025)",LOS ANGELES,CA,90001,9,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256
6034018024,01/05/2017,Multi-Family,"8322 S HARVARD BLVD
LOS ANGELES, CA 90047
(33.963442, -118.306821)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
7460018019,03/14/2017,Single Family,"1222 W 24TH ST
SAN PEDRO, CA 90731
(33.722488, -118.304007)",SAN PEDRO,CA,90731,15,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256
6061014025,01/25/2017,Single Family,"731 W 104TH ST
LOS ANGELES, CA 90044
(33.942334, -118.287694)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
6031019025,02/08/2017,Single Family,"159 W 79TH ST
LOS ANGELES, CA 90003
(33.967888, -118.27594)",LOS ANGELES,CA,90003,9,"Mark D. Copen &Valarie Copen, Trustees",Mark Copen,916-865-4188,None,Daniellle Copen,1315  S Meadow LANE 115 Colton CA 92324 ,949-202-7511
6075002010,01/04/2017,Single Family,"714 W 109TH ST
LOS ANGELES, CA 90044
(33.937331, -118.287647)",LOS ANGELES,CA,90044,8,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
6066012059,01/06/2017,Single Family,"2112 E 103RD ST
LOS ANGELES, CA 90002
(33.943121, -118.23438)",LOS ANGELES,CA,90002,15,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306
6029001023,01/24/2017,Single Family,"641 E 80TH ST
LOS ANGELES, CA 90001
(33.966478, -118.263513)",LOS ANGELES,CA,90001,9,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611
6063015034,02/28/2017,Single Family,"220 E 103RD ST
LOS ANGELES, CA 90003
(33.942853, -118.27095)",LOS ANGELES,CA,90003,8,Celink,Cory Daggett,866-654-0020,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706
7414014011,01/11/2017,Single Family,"1014 W LOWEN ST
LOS ANGELES, CA 90744
(33.795178, -118.275803)",LOS ANGELES,CA,90744,15,"SETERUS, INC",KEVIN QUILLAN,877-272-2149,SO CAL INSPECTORS INC,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241 ,760-591-9244
7444002070,01/10/2017,Single Family,"1446 STONEWOOD
LOS ANGELES, CA 90732
(33.761476, -118.306092)",LOS ANGELES,CA,90732,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
6083005013,01/31/2017,Multi-Family,"11400 4 S SAN PEDRO ST
LOS ANGELES, CA 90061
(33.930705, -118.269532)",LOS ANGELES,CA,90061,15,JPMorgan Chase Bank,Jeffrey Bartel,209-460-6646,Junie Prashad,Junie Prashad,3443  W 84th PL  Inglewood CA 90305 ,310-927-2534
7451016014,02/28/2017,Single Family,"684 W 3RD ST
SAN PEDRO, CA 90731
(33.741496, -118.291852)",SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Kash Construction and Management, INC.",Kash Rob,533  S Los Angeles ST  LOS ANGELES CA 90013 ,213-612-4995
6121006027,01/31/2017,Single Family,"728 W 165TH PL
LOS ANGELES, CA 90247
(33.880779, -118.287928)",LOS ANGELES,CA,90247,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
6063029028,01/05/2017,Single Family,"430 E 107TH ST
LOS ANGELES, CA 90003
(33.939294, -118.266264)",LOS ANGELES,CA,90003,8,DITECH FINANCIAL LLC,Property Pres Department,855-577-1602,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
6120011050,01/09/2017,Single Family,"636 W 157TH ST
LOS ANGELES, CA 90247
(33.889002, -118.286321)",LOS ANGELES,CA,90247,15,"Bayview Loan Servicing, LLC",Cindy Marin,305-631-3760,Bron Inc.,Grace Wesson,41951   Remington AVE  Temecula CA 92590 ,951-428-2252
6017031024,01/31/2017,Multi-Family,"1901 W 79TH ST
LOS ANGELES, CA 90047
(33.967288, -118.311384)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
6083020019,01/04/2017,Single Family,"317 E 118TH PL
LOS ANGELES, CA 90061
(33.925565, -118.268834)",LOS ANGELES,CA,90061,15,Westco Investments,Otto Noguera,323-309-6802,NULL,NULL,         ,NULL
6019002016,01/05/2017,Single Family,"1301 W 74TH ST
LOS ANGELES, CA 90044
(33.972724, -118.298263)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
7420018021,01/07/2017,Multi-Family,"1142 N LAGOON AVE
WILMINGTON, CA 90744
(33.785967, -118.267553)",WILMINGTON,CA,90744,15,bayview,Willie Walton,714-848-7920,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606 ,714-848-7920
6067015022,01/26/2017,Single Family,"2339 E 113TH ST
LOS ANGELES, CA 90059
(33.932438, -118.230771)",LOS ANGELES,CA,90059,15,CENTRAL MORTGAGE COMPANY,SHEILA ROELING,501-716-4810,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6041007021,03/13/2017,Single Family,"157 E 91ST ST
LOS ANGELES, CA 90003
(33.953773, -118.271863)",LOS ANGELES,CA,90003,8,Financial Freedom a Division of CIT Bank NA,Dan Stack,800-441-4428,Red A Ranch,Robert Buchanan,132  N PINE ST  SAN GABRIEL CA 91775 ,626-287-4431
6054016028,01/27/2017,Single Family,"515 W 103RD ST
LOS ANGELES, CA 90044
(33.943067, -118.283291)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6035007002,03/07/2017,Single Family,"1956 W 80TH ST
LOS ANGELES, CA 90047
(33.966396, -118.313067)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
7420012031,01/15/2017,Single Family,"1268 N RAVENNA AVE
LOS ANGELES, CA 90744
(33.788846, -118.268633)",LOS ANGELES,CA,90744,15,Nationstar Mortgage LLC,Code Compliance,888-480-2432,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611
7446004018,01/01/2017,Single Family,"1322 W SUMMERLAND AVE
SAN PEDRO, CA 90732
(33.746979, -118.30481)",SAN PEDRO,CA,90732,15,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
6022022019,01/05/2017,Single Family,"449 E 73RD ST
LOS ANGELES, CA 90003
(33.973847, -118.266371)",LOS ANGELES,CA,90003,9,"Financial Freedom, a division of CIT bank.",Dan Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-485-8889
7559025013,02/06/2017,Single Family,"1855 W CHANDELEUR DR
SAN PEDRO, CA 90732
(33.739247, -118.317393)",SAN PEDRO,CA,90732,15,Celink,Cory Daggett,866-654-0020,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706
6051002016,01/10/2017,Single Family,"707 E 104TH ST
LOS ANGELES, CA 90002
(33.941916, -118.262667)",LOS ANGELES,CA,90002,8,"PennyMac Loan Services, LLS",Jennifer Gordon,866-549-3583,Safeguard properties,David Mazanek,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
7346001042,01/03/2017,Multi-Family,"1331 W 218TH ST
TORRANCE, CA 90501
(33.830315, -118.300751)",TORRANCE,CA,90501,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
7416030008,01/25/2017,Multi-Family,"312 W OPP ST
WILMINGTON, CA 90744
(33.782738, -118.265494)",WILMINGTON,CA,90744,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6019009024,01/23/2017,Single Family,"1241 W 74TH ST
LOS ANGELES, CA 90044
(33.972725, -118.297683)",LOS ANGELES,CA,90044,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6075006003,01/23/2017,Single Family,"755 W 111TH ST
LOS ANGELES, CA 90044
(33.934591, -118.289033)",LOS ANGELES,CA,90044,8,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6023009009,01/18/2017,Single Family,"628 E 74TH ST
LOS ANGELES, CA 90001
(33.972978, -118.263956)",LOS ANGELES,CA,90001,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,NFR,Andrew Hohensee,1   Home Campus ST  Des Moines IA 50328 ,414-214-9270
6061017029,03/24/2017,Multi-Family,"601 W 105TH ST
LOS ANGELES, CA 90044
(33.940745, -118.284948)",LOS ANGELES,CA,90044,8,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
6042007031,01/02/2017,Single Family,"8863 S MCKINLEY AVE
LOS ANGELES, CA 90002
(33.955965, -118.260796)",LOS ANGELES,CA,90002,9,"Wells Fargo Bank, N.A C/O Select Portfolio Servicing",NA NA,888-349-8964,NA,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437
6030029026,01/02/2017,Single Family,"410 E 83RD ST
LOS ANGELES, CA 90003
(33.963755, -118.26686)",LOS ANGELES,CA,90003,9,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
6117001003,01/02/2017,Single Family,"816 W 120TH ST
LOS ANGELES, CA 90044
(33.923695, -118.28975)",LOS ANGELES,CA,90044,15,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
6119010041,01/16/2017,Single Family,"729 W 139TH ST
LOS ANGELES, CA 90247
(33.905433, -118.288262)",LOS ANGELES,CA,90247,15,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611
6033007032,01/19/2017,Single Family,"1246 W 79TH ST
LOS ANGELES, CA 90044
(33.967287, -118.29787)",LOS ANGELES,CA,90044,8,DITECH FINANCIAL LLC,TEMPE PROPERTIES,480-333-6059,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6072027007,01/31/2017,Single Family,"929 E 116TH ST
LOS ANGELES, CA 90059
(33.929154, -118.257424)",LOS ANGELES,CA,90059,15,"Dovenmuehle Mortgage, Inc.",Eric Barber,866-397-5370,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606 ,714-848-7920
6063023016,01/04/2017,Single Family,"213 E 106TH ST
LOS ANGELES, CA 90003
(33.940161, -118.271141)",LOS ANGELES,CA,90003,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
6055009049,01/05/2017,Single Family,"1448 W 94TH PL
LOS ANGELES, CA 90047
(33.950354, -118.302063)",LOS ANGELES,CA,90047,8,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Bron Inc,Grace Wesson,41951   Remington  150 Temecula CA 92590 ,877-338-3791
6038005006,01/10/2017,Single Family,"554 W 89TH ST
LOS ANGELES, CA 90044
(33.956009, -118.284572)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
7465008049,01/17/2017,Single Family,"665 W 24TH
LOS ANGELES, CA 90731
(33.722446, -118.291769)",LOS ANGELES,CA,90731,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
7404031011,03/14/2017,Single Family,"771 E 246TH ST
LOS ANGELES, CA 90744
(33.802702, -118.259844)",LOS ANGELES,CA,90744,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6066001050,03/17/2017,Single Family,"10323 S ANZAC AVE
LOS ANGELES, CA 90002
(33.942376, -118.237948)",LOS ANGELES,CA,90002,15,Fay Servicing LLC,Grace Wesson,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067 ,813-387-1100
6037016011,01/10/2017,Single Family,"1416 W 87TH ST
LOS ANGELES, CA 90047
(33.959017, -118.300979)",LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
6068007006,01/30/2017,Single Family,"10823 S KALMIA ST
LOS ANGELES, CA 90059
(33.936625, -118.232383)",LOS ANGELES,CA,90059,15,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660 ,949-294-8778
6072022008,01/23/2017,Single Family,"920 E 112TH ST
LOS ANGELES, CA 90059
(33.932815, -118.257821)",LOS ANGELES,CA,90059,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6048011039,01/03/2017,Single Family,"1450 E 101ST ST
LOS ANGELES, CA 90002
(33.945081, -118.248845)",LOS ANGELES,CA,90002,15,Ditech Financial LLC,Property Department,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
6055002024,01/03/2017,Single Family,"9437 S LA SALLE AVE
LOS ANGELES, CA 90047
(33.949974, -118.30573)",LOS ANGELES,CA,90047,8,"U.S. Bank, N.A., C/O Select Portfolio Servicing",NA NA,888-349-8964,NA,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
7463012058,01/02/2017,Non-Residential,"00742 W 25TH ST
LOS ANGELES, CA 90731
(33.721557, -118.293429)",LOS ANGELES,CA,90731,15,"U.S. Bank, N.A., C/O Select Portfolio Servicing",NA NA,888-349-8964,NA,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437
6067003032,01/30/2017,Single Family,"1948 E 113TH ST
LOS ANGELES, CA 90059
(33.932466, -118.237323)",LOS ANGELES,CA,90059,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6033016023,01/06/2017,Single Family,"1111 W 83RD ST
LOS ANGELES, CA 90044
(33.963649, -118.294552)",LOS ANGELES,CA,90044,8,Trustee Corps,Ann Lewis,856-917-3308,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835
6055021042,01/06/2017,Single Family,"9806 S HOBART BLVD
LOS ANGELES, CA 90047
(33.946535, -118.307856)",LOS ANGELES,CA,90047,8,Trustee Corps,Ann Lewis,856-917-3308,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835
7415005027,01/19/2017,Single Family,"1319 N GULF AVE
LOS ANGELES, CA 90744
(33.789157, -118.273828)",LOS ANGELES,CA,90744,15,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
6018015003,01/06/2017,Single Family,"7410 S HOBART BLVD
LOS ANGELES, CA 90047
(33.972405, -118.307856)",LOS ANGELES,CA,90047,8,Nationstar Mortgage LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
7451024027,02/03/2017,Multi-Family,"429 S CABRILLO AVE
SAN PEDRO, CA 90731
(33.740111, -118.294516)",SAN PEDRO,CA,90731,15,Statebridge Company LLC,Frank Robbins,303-962-6753,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611
6023008006,01/30/2017,Multi-Family,"620 1/2 E 73RD ST
LOS ANGELES, CA 90001
(33.973853, -118.264245)",LOS ANGELES,CA,90001,9,bayview,Willie Walton,714-848-7920,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606 ,714-580-8567
6019001007,03/14/2017,Single Family,"1324 W FLORENCE AVE
LOS ANGELES, CA 90044
(33.974584, -118.299026)",LOS ANGELES,CA,90044,8,"Danco, Inc.",Ronald Perlstein,310-842-8235,NULL,NULL,         ,NULL
7346012020,01/05/2017,Single Family,"1509 W 221ST ST
LOS ANGELES, CA 90501
(33.826824, -118.303986)",LOS ANGELES,CA,90501,15,DITECH FINANCIAL LLC,Property Pres Department,855-577-1602,Connie Renteria / Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
6030017008,01/18/2017,Single Family,"130 E 85TH ST
LOS ANGELES, CA 90003
(33.961004, -118.272718)",LOS ANGELES,CA,90003,9,REVERSE MORTGAGE SOLUTIONS,Josefina Martinez,832-606-5907,KMC Landscaping Services Inc.,Matt Cohick,42263  W 50 ST 127 Lancaster CA 93536 ,661-733-2822
6029030015,01/09/2017,Multi-Family,"830 E 85TH ST
LOS ANGELES, CA 90001
(33.961067, -118.259604)",LOS ANGELES,CA,90001,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6033020003,01/10/2017,Single Family,"1046 W 79TH ST
LOS ANGELES, CA 90044
(33.967301, -118.293506)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6036013045,01/18/2017,Single Family,"9120 S WILTON PL
LOS ANGELES, CA 90047
(33.953838, -118.314464)",LOS ANGELES,CA,90047,8,"Nations Direct Mortgage, LLC",Alex Ebert,847-550-7300,Safeguard Properties INS,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6048039027,01/18/2017,Multi-Family,"9602 1/2 S BANDERA ST
LOS ANGELES, CA 90002
(33.948999, -118.239657)",LOS ANGELES,CA,90002,15,PNC MORTGAGE,MARIA CROSS,937-913-7352,Erika Isyanov-Lotakov,Erika Isyanov-Lotakov,19861   GREENBRIAR DR  TARZANA CA 91356 ,818-406-3611
6023022024,01/16/2017,Multi-Family,"833 E 77TH ST
LOS ANGELES, CA 90001
(33.96936, -118.260063)",LOS ANGELES,CA,90001,9,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-380-8752
